id,title,description,price,brand,category,subcategory,tags,seller_id,rating,popularity,in_stock
I0122,Minimal Navy Ethnic by BharatHome,"Ethnic in Polycarbonate with Leak-Proof, Organizer Pockets. Ideal for kids use.",438,BharatHome,Kids,Ethnic,summer;wedding;winter;budget;office;dailywear,S001,3.53,0.31,true
I0123,Elegant Brown Men Sneakers by NeoTrend,"Men Sneakers in Canvas with Quick-Dry, Noise Cancellation. Ideal for footwear use.",1936,NeoTrend,Footwear,Men Sneakers,office;grooming;new;dailywear;gift;trending,S006,4.3,0.291,true
I0124,Vibrant Teal Kurta by BeechCraft,"Kurta in Polycarbonate with Noise Cancellation, Stretchable. Ideal for men use.",314,BeechCraft,Men,Kurta,decor;gift;summer;dailywear;kitchen;grooming,S003,3.7,0.316,true
I0125,Lightweight Beige Leggings by BeechCraft,"Leggings in Alloy with Anti-Theft, Nonstick. Ideal for women ethnic use.",1449,BeechCraft,Women Ethnic,Leggings,men;eco;kids;fitness;decor;winter,S003,4.54,0.294,true
I0126,Classic Yellow Dress Materials by AuraCare,"Dress Materials in Alloy with Long Battery, RFID Blocking. Ideal for women ethnic use.",447,AuraCare,Women Ethnic,Dress Materials,kids;handmade;premium;women;winter;style,S010,4.74,0.31,true
I0127,Trendy Navy Kurta by TrailTech,"Kurta in Leather with RFID Blocking, Leak-Proof. Ideal for men use.",301,TrailTech,Men,Kurta,new;travel;trending;western;kids;men,S003,3.84,0.316,true
I0128,Stylish White Sarees by SparkLite,"Sarees in Bamboo with Skin-Friendly, Long Battery. Ideal for women ethnic use.",2158,SparkLite,Women Ethnic,Sarees,handmade;dailywear;summer;wedding;party;travel,S002,3.63,0.29,true
I0129,Classic Brown Yoga Mat by CraftKart,"Yoga Mat in Chiffon with Noise Cancellation, Long Battery. Ideal for sports & fitness use.",642,CraftKart,Sports & Fitness,Yoga Mat,wedding;travel;new;summer;grooming;western,S014,4.97,0.304,true
I0130,Premium White Heels by Oak&Co,"Heels in Cotton with Leak-Proof, Anti-Slip. Ideal for footwear use.",1013,Oak&Co,Footwear,Heels,style;fitness;winter;new;festival;kitchen,S010,4.3,0.298,true
I0131,Durable Orange Skincare by SonicBeat,"Skincare in Canvas with RFID Blocking, Noise Cancellation. Ideal for beauty use.",170,SonicBeat,Beauty,Skincare,winter;festival;wedding;summer;handmade;kitchen,S013,4.74,0.327,true
I0132,Stylish Maroon Necklaces by SparkLite,"Necklaces in Alloy with Anti-Theft, Anti-Slip. Ideal for jewellery use.",159,SparkLite,Jewellery,Necklaces,summer;festival;style;gift;home;kids,S011,4.69,0.328,true
I0133,Minimal Blue Dress Materials by SparkLite,"Dress Materials in Chiffon with Organizer Pockets, Long Battery. Ideal for women ethnic use.",2045,SparkLite,Women Ethnic,Dress Materials,kids;festival;gadgets;wedding;fitness;western,S001,4.15,0.29,true
I0134,Handcrafted White Jeans by SparkLite,"Jeans in Cotton with Long Battery, RFID Blocking. Ideal for women western use.",320,SparkLite,Women Western,Jeans,western;eco;home;women;accessories;handmade,S014,4.64,0.315,true
I0135,Vibrant Pink Storage by SonicBeat,"Storage in Chiffon with Nonstick, Noise Cancellation. Ideal for kitchen use.",1184,SonicBeat,Kitchen,Storage,eco;bestseller;handmade;party;gadgets;travel,S015,3.89,0.297,true
I0136,Trendy Teal Jeans by ChefPro,"Jeans in Denim with Quick-Dry, RFID Blocking. Ideal for women western use.",799,ChefPro,Women Western,Jeans,accessories;women;style;gadgets;dailywear;handmade,S011,3.71,0.302,true
I0137,Elegant Beige Backpacks by TrailTech,"Backpacks in Chiffon with Quick-Dry, Anti-Slip. Ideal for bags & luggage use.",564,TrailTech,Bags & Luggage,Backpacks,wedding;decor;premium;summer;winter;budget,S002,4.75,0.306,true
I0138,Premium Brown Dumbbells by BeechCraft,"Dumbbells in Canvas with Long Battery, Leak-Proof. Ideal for sports & fitness use.",1486,BeechCraft,Sports & Fitness,Dumbbells,ethnic;budget;dailywear;decor;trending;winter,S011,4.85,0.294,true
I0139,Comfy White Bottles by NeoTrend,"Bottles in Leather with Nonstick, Leak-Proof. Ideal for sports & fitness use.",1154,NeoTrend,Sports & Fitness,Bottles,gadgets;trending;summer;accessories;premium;yoga,S007,3.91,0.297,true
I0140,Eco Green Curtains by DenimWorks,"Curtains in Canvas with Anti-Theft, Noise Cancellation. Ideal for home use.",307,DenimWorks,Home,Curtains,dailywear;festival;kitchen;party;organizer;budget,S010,4.85,0.316,true
I0141,Comfy Red Sarees by NeoTrend,"Sarees in Stainless Steel with Anti-Theft, Stretchable. Ideal for women ethnic use.",746,NeoTrend,Women Ethnic,Sarees,travel;budget;accessories;new;winter;western,S015,4.53,0.302,true
I0142,Classic White Bangles by GlowHerb,"Bangles in Leather with Anti-Theft, Skin-Friendly. Ideal for jewellery use.",879,GlowHerb,Jewellery,Bangles,budget;party;men;western;office;decor,S001,4.24,0.3,true
I0143,Trendy Grey Decor by DesiWeave,"Decor in Bamboo with Leak-Proof, Nonstick. Ideal for home use.",587,DesiWeave,Home,Decor,party;budget;gadgets;summer;home;travel,S005,4.4,0.306,true
I0144,Trendy Orange Jeans by SareeSaheli,"Jeans in Alloy with Anti-Theft, Quick-Dry. Ideal for women western use.",1123,SareeSaheli,Women Western,Jeans,eco;dailywear;accessories;style;decor;wedding,S004,3.64,0.297,true
I0145,Comfy Grey Frocks by Oak&Co,"Frocks in Silk with Skin-Friendly, Noise Cancellation. Ideal for kids use.",378,Oak&Co,Kids,Frocks,dailywear;trending;accessories;gift;home;fitness,S008,4.64,0.312,true
I0146,Lightweight Maroon Tops by KidJoy,"Tops in Alloy with Quick-Dry, Organizer Pockets. Ideal for women western use.",872,KidJoy,Women Western,Tops,eco;festival;travel;dailywear;new;premium,S012,3.66,0.3,true
I0147,Eco Black Sarees by FitBolt,"Sarees in Denim with RFID Blocking, Anti-Slip. Ideal for women ethnic use.",404,FitBolt,Women Ethnic,Sarees,western;bestseller;men;trending;style;summer,S012,4.1,0.311,true
I0148,Elegant Beige Co-ords by FitBolt,"Co-ords in Chiffon with Long Battery, Noise Cancellation. Ideal for women western use.",1017,FitBolt,Women Western,Co-ords,fashion;trending;kitchen;bestseller;grooming;budget,S006,3.73,0.298,false
I0149,Stylish Purple Ethnic by CraftKart,"Ethnic in Alloy with Quick-Dry, Skin-Friendly. Ideal for kids use.",199,CraftKart,Kids,Ethnic,party;festival;kids;grooming;office;kitchen,S013,3.84,0.324,true
I0150,Elegant Red Kurtis by RoyalRoots,"Kurtis in Cotton with RFID Blocking, Anti-Theft. Ideal for women ethnic use.",540,RoyalRoots,Women Ethnic,Kurtis,gadgets;accessories;travel;premium;grooming;summer,S013,4.07,0.307,true
I0151,Eco Green Dress Materials by SteelPro,"Dress Materials in Cotton with Anti-Theft, Organizer Pockets. Ideal for women ethnic use.",2858,SteelPro,Women Ethnic,Dress Materials,fashion;winter;western;kitchen;handmade;style,S004,3.73,0.287,false
I0152,Trendy Navy Dresses by AuraCare,"Dresses in Silk with Quick-Dry, Skin-Friendly. Ideal for women western use.",1192,AuraCare,Women Western,Dresses,premium;decor;fashion;fitness;festival;gadgets,S012,4.11,0.296,true
I0153,Handcrafted Pink Kurta by MaxStyle,"Kurta in Denim with Leak-Proof, Quick-Dry. Ideal for men use.",339,MaxStyle,Men,Kurta,home;women;gadgets;handmade;casual;men,S006,4.59,0.314,true
I0154,Stylish Brown Power Bank by GlowHerb,"Power Bank in Chiffon with Noise Cancellation, Quick-Dry. Ideal for electronics use.",610,GlowHerb,Electronics,Power Bank,audio;decor;trending;wedding;fitness;charging,S008,4.54,0.305,true
I0155,Durable Grey T-shirts by FitBolt,"T-shirts in Leather with RFID Blocking, Noise Cancellation. Ideal for men use.",1778,FitBolt,Men,T-shirts,men;travel;women;ethnic;casual;home,S006,3.84,0.292,true
I0156,Classic Black Frocks by SonicBeat,"Frocks in Denim with Leak-Proof, Nonstick. Ideal for kids use.",1080,SonicBeat,Kids,Frocks,office;women;fitness;budget;accessories;wedding,S002,4.08,0.298,true
I0157,Premium Blue Necklaces by AuraCare,"Necklaces in Cotton with Long Battery, Quick-Dry. Ideal for jewellery use.",1791,AuraCare,Jewellery,Necklaces,summer;grooming;kids;accessories;winter;premium,S013,3.66,0.292,true
I0158,Elegant Orange Organizer by Oak&Co,"Organizer in Leather with Nonstick, Noise Cancellation. Ideal for home use.",836,Oak&Co,Home,Organizer,party;gadgets;kitchen;home;new;western,S006,3.77,0.301,true
I0159,Durable Red Earbuds by DesiWeave,"Earbuds in Canvas with Anti-Theft, Leak-Proof. Ideal for electronics use.",4020,DesiWeave,Electronics,Earbuds,travel;accessories;gift;women;premium;gadgets,S005,4.3,0.284,true
I0160,Handcrafted Purple Heels by RoyalRoots,"Heels in Wood with Stretchable, Skin-Friendly. Ideal for footwear use.",630,RoyalRoots,Footwear,Heels,winter;trending;travel;festival;bestseller;kids,S013,3.78,0.305,true
I0161,Premium Blue Tools by SparkLite,"Tools in Leather with Leak-Proof, Anti-Slip. Ideal for kitchen use.",854,SparkLite,Kitchen,Tools,festival;office;wedding;handmade;grooming;eco,S004,4.68,0.301,true
I0162,Comfy White Men Sneakers by FitBolt,"Men Sneakers in Cotton with Long Battery, Stretchable. Ideal for footwear use.",1387,FitBolt,Footwear,Men Sneakers,ethnic;wedding;trending;kids;men;fitness,S010,4.05,0.295,true
I0163,Trendy Black Backpacks by TrailTech,"Backpacks in Denim with Leak-Proof, Stretchable. Ideal for bags & luggage use.",300,TrailTech,Bags & Luggage,Backpacks,western;decor;gift;travel;eco;women,S001,4.2,0.316,true
I0164,Lightweight Teal Skincare by UrbanHide,"Skincare in Bamboo with Nonstick, Quick-Dry. Ideal for beauty use.",1149,UrbanHide,Beauty,Skincare,handmade;office;dailywear;gift;gadgets;wedding,S003,4.88,0.297,true
I0165,Durable White Men Sneakers by Oak&Co,"Men Sneakers in Canvas with Anti-Slip, Organizer Pockets. Ideal for footwear use.",520,Oak&Co,Footwear,Men Sneakers,office;trending;gift;fashion;premium;new,S012,4.55,0.308,true
I0166,Minimal Teal Necklaces by BharatHome,"Necklaces in Silk with Noise Cancellation, Nonstick. Ideal for jewellery use.",1131,BharatHome,Jewellery,Necklaces,travel;new;bestseller;eco;office;gadgets,S005,4.92,0.297,true
I0167,Handcrafted Red Men Sneakers by SparkLite,"Men Sneakers in Denim with Long Battery, Quick-Dry. Ideal for footwear use.",563,SparkLite,Footwear,Men Sneakers,wedding;style;premium;party;summer;gadgets,S002,4.01,0.306,true
I0168,Elegant Green Rings by UrbanHide,"Rings in Leather with Quick-Dry, Long Battery. Ideal for jewellery use.",1294,UrbanHide,Jewellery,Rings,handmade;eco;women;kids;grooming;gift,S005,4.51,0.296,true
I0169,Handcrafted White Organizer by SteelPro,"Organizer in Silk with Stretchable, Leak-Proof. Ideal for home use.",848,SteelPro,Home,Organizer,fitness;dailywear;budget;gift;eco;handmade,S014,4.62,0.301,false
I0170,Trendy Purple Yoga Mat by DesiWeave,"Yoga Mat in Alloy with Stretchable, Anti-Slip. Ideal for sports & fitness use.",1340,DesiWeave,Sports & Fitness,Yoga Mat,handmade;eco;bestseller;dailywear;gift;ethnic,S009,4.17,0.295,true
I0171,Eco Teal Shirts by ChefPro,"Shirts in Canvas with Skin-Friendly, Noise Cancellation. Ideal for men use.",473,ChefPro,Men,Shirts,western;kids;dailywear;bestseller;gift;accessories,S012,3.84,0.309,true
I0172,Vibrant Maroon Rings by DesiWeave,"Rings in Denim with Stretchable, Organizer Pockets. Ideal for jewellery use.",166,DesiWeave,Jewellery,Rings,kids;western;dailywear;fitness;trending;grooming,S005,3.85,0.327,true
I0173,Vibrant Pink Co-ords by TrailTech,"Co-ords in Stainless Steel with Quick-Dry, Skin-Friendly. Ideal for women western use.",374,TrailTech,Women Western,Co-ords,festival;home;winter;women;fashion;wedding,S015,4.78,0.313,true
I0174,Minimal Maroon Earrings by SonicBeat,"Earrings in Canvas with Quick-Dry, Anti-Slip. Ideal for jewellery use.",367,SonicBeat,Jewellery,Earrings,men;bestseller;wedding;grooming;kitchen;handmade,S013,4.36,0.313,true
I0175,Elegant Brown Heels by SparkLite,"Heels in Stainless Steel with Noise Cancellation, Quick-Dry. Ideal for footwear use.",2092,SparkLite,Footwear,Heels,trending;new;premium;office;decor;dailywear,S015,4.55,0.29,true
I0176,Elegant White Cables by Oak&Co,"Cables in Cotton with Leak-Proof, Nonstick. Ideal for electronics use.",1305,Oak&Co,Electronics,Cables,office;charging;trending;new;ethnic;fitness,S003,4.93,0.295,true
I0177,Eco Beige Tops by DesiWeave,"Tops in Leather with Skin-Friendly, Long Battery. Ideal for women western use.",893,DesiWeave,Women Western,Tops,new;kitchen;trending;handmade;dailywear;wedding,S007,4.79,0.3,true
I0178,Lightweight Navy Smartwatch by SonicBeat,"Smartwatch in Polycarbonate with Quick-Dry, Anti-Slip. Ideal for electronics use.",3233,SonicBeat,Electronics,Smartwatch,western;grooming;ethnic;gift;office;home,S010,4.69,0.286,true
I0179,Stylish Beige Bottles by SareeSaheli,"Bottles in Polycarbonate with Nonstick, Stretchable. Ideal for sports & fitness use.",1265,SareeSaheli,Sports & Fitness,Bottles,summer;festival;bestseller;travel;kids;fitness,S003,4.1,0.296,true
I0180,Stylish Pink Tools by UrbanHide,"Tools in Terracotta with Noise Cancellation, Organizer Pockets. Ideal for kitchen use.",1277,UrbanHide,Kitchen,Tools,travel;kids;trending;gift;fitness;women,S006,4.88,0.296,true
I0181,Trendy Green Heels by BeechCraft,"Heels in Stainless Steel with Organizer Pockets, Leak-Proof. Ideal for footwear use.",1506,BeechCraft,Footwear,Heels,kitchen;trending;eco;budget;fitness;style,S011,4.65,0.294,true
I0182,Eco Orange Cables by SonicBeat,"Cables in Silk with Stretchable, RFID Blocking. Ideal for electronics use.",666,SonicBeat,Electronics,Cables,handmade;audio;gadgets;premium;decor;ethnic,S013,4.75,0.304,true
I0183,Durable Maroon Duffle by AuraCare,"Duffle in Denim with Quick-Dry, RFID Blocking. Ideal for bags & luggage use.",673,AuraCare,Bags & Luggage,Duffle,office;new;grooming;western;eco;fitness,S009,4.35,0.304,true
I0184,Durable Black Women Sandals by CraftKart,"Women Sandals in Denim with Nonstick, Stretchable. Ideal for footwear use.",1915,CraftKart,Footwear,Women Sandals,handmade;kitchen;accessories;travel;wedding;premium,S001,4.47,0.291,true
I0185,Premium Maroon Tops by TrailTech,"Tops in Cotton with Nonstick, Stretchable. Ideal for women western use.",409,TrailTech,Women Western,Tops,style;party;festival;handmade;grooming;gift,S015,4.45,0.311,true
I0186,Handcrafted Pink Grooming by KidJoy,"Grooming in Polycarbonate with Anti-Slip, Skin-Friendly. Ideal for beauty use.",361,KidJoy,Beauty,Grooming,winter;women;grooming;new;premium;party,S004,3.69,0.313,true
I0187,Trendy Brown Decor by CraftKart,"Decor in Leather with Quick-Dry, Long Battery. Ideal for home use.",1406,CraftKart,Home,Decor,women;party;gadgets;ethnic;decor;men,S011,4.73,0.295,true
I0188,Lightweight Beige Backpacks by SareeSaheli,"Backpacks in Canvas with Anti-Slip, Long Battery. Ideal for bags & luggage use.",351,SareeSaheli,Bags & Luggage,Backpacks,home;handmade;winter;trending;bestseller;office,S013,3.59,0.314,true
I0189,Minimal Green Backpacks by MaxStyle,"Backpacks in Canvas with Anti-Slip, Skin-Friendly. Ideal for bags & luggage use.",1962,MaxStyle,Bags & Luggage,Backpacks,women;eco;summer;new;winter;gadgets,S012,4.84,0.291,true
I0190,Minimal Pink Earrings by TrailTech,"Earrings in Canvas with Skin-Friendly, Nonstick. Ideal for jewellery use.",1646,TrailTech,Jewellery,Earrings,western;fitness;handmade;trending;gadgets;gift,S003,4.44,0.293,true
I0191,Handcrafted Yellow Tools by SparkLite,"Tools in Cotton with Quick-Dry, Organizer Pockets. Ideal for kitchen use.",1925,SparkLite,Kitchen,Tools,women;ethnic;men;dailywear;premium;handmade,S005,4.41,0.291,true
I0192,Premium Red Jeans by ChefPro,"Jeans in Stainless Steel with Leak-Proof, Long Battery. Ideal for men use.",2443,ChefPro,Men,Jeans,winter;summer;decor;trending;budget;kids,S001,4.85,0.289,true
I0193,Vibrant Black Duffle by Oak&Co,"Duffle in Leather with RFID Blocking, Organizer Pockets. Ideal for bags & luggage use.",417,Oak&Co,Bags & Luggage,Duffle,western;wedding;winter;budget;decor;party,S006,4.64,0.311,true
I0194,Durable Brown Rings by ChefPro,"Rings in Cotton with Anti-Theft, RFID Blocking. Ideal for jewellery use.",676,ChefPro,Jewellery,Rings,travel;wedding;kitchen;ethnic;accessories;premium,S007,4.62,0.304,true
I0195,Minimal Orange T-shirts by FitBolt,"T-shirts in Silk with Long Battery, Noise Cancellation. Ideal for men use.",322,FitBolt,Men,T-shirts,bestseller;fitness;winter;home;travel;kitchen,S004,4.24,0.315,true
I0196,Vibrant Red Duffle by ChefPro,"Duffle in Wood with Long Battery, Organizer Pockets. Ideal for bags & luggage use.",1818,ChefPro,Bags & Luggage,Duffle,accessories;festival;winter;trending;decor;ethnic,S015,3.82,0.292,true
I0197,Premium Blue Sarees by SparkLite,"Sarees in Stainless Steel with Long Battery, RFID Blocking. Ideal for women ethnic use.",2396,SparkLite,Women Ethnic,Sarees,bestseller;premium;dailywear;party;accessories;women,S009,3.91,0.289,false
I0198,Durable Blue Frocks by ChefPro,"Frocks in Alloy with Skin-Friendly, Noise Cancellation. Ideal for kids use.",839,ChefPro,Kids,Frocks,home;school;dailywear;winter;men;fitness,S008,3.86,0.301,false
I0199,Trendy Grey Kurtis by ChefPro,"Kurtis in Leather with Stretchable, Quick-Dry. Ideal for women ethnic use.",432,ChefPro,Women Ethnic,Kurtis,festival;wedding;kitchen;ethnic;gift;style,S014,3.67,0.31,true
I0200,Classic Grey Heels by CraftKart,"Heels in Terracotta with Organizer Pockets, Leak-Proof. Ideal for footwear use.",2214,CraftKart,Footwear,Heels,women;dailywear;wedding;new;premium;kids,S003,3.96,0.29,true
I0201,Eco Blue Backpacks by DesiWeave,"Backpacks in Canvas with Quick-Dry, Noise Cancellation. Ideal for bags & luggage use.",443,DesiWeave,Bags & Luggage,Backpacks,dailywear;winter;eco;bestseller;gadgets;grooming,S013,4.91,0.31,true
I0202,Trendy Blue Flats by ChefPro,"Flats in Silk with RFID Blocking, Anti-Slip. Ideal for footwear use.",1267,ChefPro,Footwear,Flats,office;festival;summer;budget;gift;gadgets,S012,3.77,0.296,true
I0203,Durable Brown Necklaces by SteelPro,"Necklaces in Terracotta with Noise Cancellation, Anti-Theft. Ideal for jewellery use.",1487,SteelPro,Jewellery,Necklaces,dailywear;decor;style;summer;bestseller;eco,S007,4.68,0.294,true
I0204,Lightweight Brown Tops by ChefPro,"Tops in Silk with Stretchable, Organizer Pockets. Ideal for women western use.",1121,ChefPro,Women Western,Tops,winter;wedding;summer;decor;kids;trending,S015,4.65,0.297,true
I0205,Classic Blue Handbags by ChefPro,"Handbags in Cotton with Noise Cancellation, Long Battery. Ideal for bags & luggage use.",1639,ChefPro,Bags & Luggage,Handbags,office;festival;summer;gift;men;trending,S008,4.53,0.293,true
I0206,Minimal Green Bedsheets by ChefPro,"Bedsheets in Canvas with Organizer Pockets, Long Battery. Ideal for home use.",1533,ChefPro,Home,Bedsheets,organizer;bestseller;accessories;party;eco;men,S011,4.12,0.294,true
I0207,Premium Blue Rings by TrailTech,"Rings in Denim with Organizer Pockets, Long Battery. Ideal for jewellery use.",351,TrailTech,Jewellery,Rings,grooming;women;wedding;fashion;budget;home,S014,3.94,0.314,true
